,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
1369,5689089,22223,717BR30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1370,2131713,8327,717BR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1371,5672961,22160,717CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1372,5686785,22214,717GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1373,5688833,22222,717GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1374,1845249,7208,717GS2028-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1375,5336577,20846,717HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1376,5199361,20310,717HR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1377,5337345,20849,717HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1378,5266689,20573,717KA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1379,5355009,20918,717KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1380,2132225,8329,717KL32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1381,653057,2551,717ML31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1382,5625857,21976,717MP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1383,5625089,21973,717MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1384,5686273,22212,717PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1385,5688321,22220,717PN30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1386,5643265,22044,717RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1387,2132737,8331,717RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1388,5663489,22123,717TN29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1389,2222337,8681,717TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1390,5667841,22140,717TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1391,1303041,5090,717TS41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1392,5674753,22167,717UK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1393,685057,2676,717UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1394,2132993,8332,717WB32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1395,5199105,20309,718AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1396,5125121,20020,718AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1397,1974529,7713,718AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1398,5199617,20311,718AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1399,5157377,20146,718AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1400,5147905,20109,718BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1401,5673217,22161,718CG27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1402,5673729,22163,718CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1403,5298177,20696,718GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1404,5147649,20108,718HP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1405,616193,2407,718HR41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1406,1969665,7694,718KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1407,5609473,21912,718KL29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1408,2287105,8934,718MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1409,685825,2679,718MN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1410,5624833,21972,718MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1411,5647361,22060,718RJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1412,5650433,22072,718RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1413,686337,2681,718SK31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1414,1968641,7690,718TS33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1415,1254401,4900,718TS51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1416,5686529,22213,718UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1417,5688577,22221,718UP30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1418,5668865,22144,718WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1419,5157633,20147,719AP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1420,1281281,5005,719AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1421,4729345,18474,719GS2060-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1422,5365505,20959,719JK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1423,708609,2768,719KA39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1424,709377,2771,719KA40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1425,1402625,5479,719KL51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1426,1253121,4895,719ML41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1427,5623553,21967,719MP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1428,1974785,7714,719PN37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1429,610305,2384,719SK31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1430,5664001,22125,719TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1431,2173697,8491,719TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1432,5660161,22110,719TN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1433,2134273,8337,719TN42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1434,5655553,22092,719UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1435,653313,2552,719UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1436,5669889,22148,719WB29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1437,707073,2762,719WB36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1438,120065,469,71AP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1439,5124609,20018,71JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1440,1252865,4894,71JK33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1441,1367553,5342,71JK33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1442,1969409,7693,71KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1443,80129,313,71MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1444,1339393,5232,71MH36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1445,2122753,8292,71TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1446,5670657,22151,71WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1447,5252609,20518,720AR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1448,5211649,20358,720AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1449,5634561,22010,720ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1450,5635841,22015,720MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1451,5267201,20575,721AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1452,2051073,8012,721KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1453,5626113,21977,721MP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1454,5638145,22024,721PY28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1455,2051329,8013,721RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1456,5667585,22139,721TR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1457,5639937,22031,722AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1458,5639681,22030,722AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1459,5687041,22215,722AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1460,5640193,22032,722AP31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1461,613121,2395,722AP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1462,1975041,7715,722AP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1463,5354241,20915,722AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1464,5337601,20850,722AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1465,5354497,20916,722GA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1466,1972993,7707,722KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1467,613889,2398,722KA38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1468,659969,2578,722KA38A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1469,5604609,21893,722PN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1470,2173953,8492,722RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1471,617729,2413,722RJ41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1472,5654785,22089,722UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1473,2014977,7871,723GA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1474,5557761,21710,723KA28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1475,2010881,7855,723MN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1476,654593,2557,723PN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1477,2194689,8573,723TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1478,5669633,22147,723WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1479,2011393,7857,723WB32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1480,617985,2414,723WB41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1481,5540865,21644,724AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1482,5541121,21645,724AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1483,1974017,7711,724AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1484,5354753,20917,724AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1485,611585,2389,724AS31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1486,2014721,7870,724BR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1487,5419265,21169,724GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1488,5252865,20519,724HR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1489,656129,2563,724JK36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1490,688897,2691,724KA37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1491,689409,2693,724KA38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1492,2022145,7899,724RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1493,2082817,8136,724RJ32A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1494,2194945,8574,724RJ32B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1495,655361,2560,724RJ36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1496,2174209,8493,724SK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1497,2023425,7904,724TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1498,1303297,5091,724TN51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1499,1291521,5045,724TS51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1500,2011137,7856,724UP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1501,2138625,8354,725GJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1502,2138881,8355,725HR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1503,2139905,8359,725MZ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1504,5560577,21721,725PN25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1505,5664513,22127,725TN27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1506,2139393,8357,725TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1507,5685761,22210,725TS28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1508,660737,2581,725TS41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1509,2024193,7907,725UK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1510,680193,2657,725WB41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1511,5384705,21034,726AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1512,5384193,21032,726GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1513,2054913,8027,726GS2029-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1514,2744833,10722,726GS2032-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1515,3597057,14051,726GS2033-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1516,2195201,8575,726HR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1517,5682177,22196,726JH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1518,3479809,13593,726KA25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1519,5652993,22082,726UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1520,5669377,22146,726WB34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1521,2021633,7897,727AR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1522,5516801,21550,727AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1523,2441473,9537,727GS2026-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1524,2392065,9344,727HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1525,5617153,21942,727MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1526,2195457,8576,727ML32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1527,686849,2683,727MZ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1528,5640705,22034,727RJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1529,5648385,22064,727RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1530,2022401,7900,727SK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1531,5430785,21214,728GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1532,688129,2688,728JH36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1533,2140161,8360,728JH37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1534,5541377,21646,728JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1535,5608449,21908,728KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1536,5671681,22155,728SK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1537,2000641,7815,728TS35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1538,5657089,22098,728UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1539,2023681,7905,728UP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1540,5540609,21643,729AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1541,2286081,8930,729AP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1542,5540353,21642,729BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1543,5687553,22217,729GA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1544,5689345,22224,729GA29A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1545,2222849,8683,729GJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1546,2002689,7823,729KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1547,656897,2566,729KA36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1548,659201,2575,729KA37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1549,679937,2656,729KA39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1550,5635329,22013,729ML29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1551,5626881,21980,729MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1552,5619201,21950,729MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1553,2021889,7898,729MZ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1554,5631489,21998,729NL29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1555,2223105,8684,729RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1556,688641,2690,729TR36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1557,5675777,22171,729UK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1558,5657345,22099,729UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1559,5671169,22153,729WB29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1560,5266945,20574,72AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1561,5365761,20960,72AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1562,610817,2386,72GA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1563,5336065,20844,72HP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1564,612097,2391,72JH35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1565,5199873,20312,72JK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1566,5124353,20017,72KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1567,1254145,4899,72KL56-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1568,5634817,22011,72ML29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1569,5636609,22018,72MZ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1570,5630977,21996,72NL29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1571,661505,2584,72RJ46-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1572,5663745,22124,72TN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1573,680705,2659,72TS51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1574,611073,2387,72UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1575,5668353,22142,72WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1576,5430529,21213,730AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1577,5542657,21651,730JK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1578,2083073,8137,730KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1579,5604865,21894,730PN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1580,5670913,22152,730WB29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1581,2141697,8366,731AP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1582,2000897,7816,731KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1583,2223617,8686,731KL32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1584,2002433,7822,731PY35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1585,5684737,22206,731TS60-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1586,5668097,22141,731WB34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1587,2083329,8138,732AS32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1588,2118145,8274,732GS2024-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1589,2049537,8006,732KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1590,2224129,8688,733AS32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1591,2011649,7858,733KA37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1592,2011905,7859,733KA40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1593,2012417,7861,733MP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1594,2049793,8007,733TN52-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1595,2142977,8371,733TN52A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1596,5661441,22115,733TN54-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1597,2143233,8372,733TN57-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1598,2286593,8932,734AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1599,2225153,8692,734GA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1600,2083841,8140,734MN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1601,2225921,8695,734MN32A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1602,2226689,8698,734NL32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1603,612865,2394,734TR36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1604,2015745,7874,734TS34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1605,2174721,8495,734TS35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1606,2224385,8689,734UK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1607,2225409,8693,734UP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1608,5673473,22162,735CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1609,3746305,14634,735GJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1610,1775617,6936,735GS2024-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1611,2175489,8498,735JH38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1612,2015233,7872,735KA36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1613,614401,2400,735KA39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1614,615425,2404,735KA40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1615,5627393,21982,735MP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1616,5639169,22028,735PY30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1617,2139649,8358,735PY33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1618,2226945,8699,735SK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1619,5685249,22208,735TS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1620,5683713,22202,735UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1621,2227713,8702,735UP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1622,5677313,22177,735WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1623,2798337,10931,736GS2052-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1624,2024961,7910,736KA39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1625,2227969,8703,736TS36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1626,2227457,8701,736WB32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1627,2079233,8122,737AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1628,2079489,8123,737AP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1629,1846785,7214,737GS2023-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1630,5682433,22197,737JH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1631,2024449,7908,737KA38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1632,2231809,8718,737PN42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1633,2195969,8578,737RJ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1634,2078977,8121,737TS36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1635,2537729,9913,738GS2027-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1636,3718657,14526,738MP25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1637,2174977,8496,739JK37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1638,3145985,12289,739ML26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1639,2232065,8719,739TN42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1640,2176513,8502,739TN52-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1641,5683969,22203,739TS59-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1642,2228481,8705,739UP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1643,5389057,21051,73HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1644,5559553,21717,73PN34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1645,5648897,22066,73RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1646,2223361,8685,73TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1647,5655297,22091,73UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1648,2966529,11588,741GJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1649,3377665,13194,741GS2036-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1650,2176257,8501,741PN42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1651,2196225,8579,742KL34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1652,2703105,10559,743HP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1653,2141185,8364,743HR41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1654,2198273,8587,743TN47-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1655,5686017,22211,743TS54-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1656,2232577,8721,744AP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1657,3240193,12657,744HR27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1658,2078721,8120,744KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1659,2392321,9345,745AP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1660,2806273,10962,745AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1661,2806529,10963,745AP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1662,2804737,10956,745BR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1663,5190913,20277,745GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1664,2804481,10955,745HR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1665,5641217,22036,745RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1666,2807297,10966,745SK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1667,2790913,10902,745TS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1668,5674241,22165,745UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1669,2439681,9530,746AP27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1670,2804993,10957,746MP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
